state,county_name,party,candidatevotes,totalvotes,win_percentage
TEXAS,HARRIS,DEMOCRAT,918193,1640818,0.5595946655875301
TEXAS,HARRISON,REPUBLICAN,21466,29717,0.7223474778746172
TEXAS,HARTLEY,REPUBLICAN,1868,2078,0.8989412897016362
TEXAS,HASKELL,REPUBLICAN,1840,2214,0.8310749774164409
TEXAS,HAYS,DEMOCRAT,59524,109395,0.5441199323552265
TEXAS,HEMPHILL,REPUBLICAN,1486,1720,0.8639534883720931
TEXAS,HENDERSON,REPUBLICAN,28911,36317,0.7960734642178594
TEXAS,HIDALGO,DEMOCRAT,128199,220884,0.5803906122670723
TEXAS,HILL,REPUBLICAN,11926,14931,0.7987408746902418
TEXAS,HOCKLEY,REPUBLICAN,6536,8100,0.8069135802469136
TEXAS,HOOD,REPUBLICAN,26496,32541,0.8142343505116623
TEXAS,HOPKINS,REPUBLICAN,12719,15941,0.7978796813248855
TEXAS,HOUSTON,REPUBLICAN,7060,9438,0.7480398389489299
TEXAS,HOWARD,REPUBLICAN,8054,10241,0.7864466360706962
TEXAS,HUDSPETH,REPUBLICAN,779,1165,0.6686695278969957
TEXAS,HUNT,REPUBLICAN,29163,38597,0.7555768583050496
TEXAS,HUTCHINSON,REPUBLICAN,7681,8773,0.8755271856833466
TEXAS,IRION,REPUBLICAN,759,889,0.8537682789651294
TEXAS,JACK,REPUBLICAN,3418,3782,0.9037546271813856
TEXAS,JACKSON,REPUBLICAN,5231,6353,0.8233905241618134
TEXAS,JASPER,REPUBLICAN,12542,15611,0.8034078534366793
TEXAS,JEFF DAVIS,REPUBLICAN,784,1305,0.6007662835249042
TEXAS,JEFFERSON,REPUBLICAN,47570,94759,0.5020103631317342
TEXAS,JIM HOGG,DEMOCRAT,1197,2036,0.5879174852652259
TEXAS,JIM WELLS,REPUBLICAN,7453,13669,0.5452483722291316
TEXAS,JOHNSON,REPUBLICAN,54628,72020,0.7585115245765065
TEXAS,JONES,REPUBLICAN,5660,6741,0.8396380358997182
TEXAS,KARNES,REPUBLICAN,3968,5252,0.7555217060167555
TEXAS,KAUFMAN,REPUBLICAN,37624,56718,0.6633520222856941
TEXAS,KENDALL,REPUBLICAN,20083,26452,0.7592242552548012
TEXAS,KENEDY,REPUBLICAN,127,194,0.654639175257732
TEXAS,KENT,REPUBLICAN,411,462,0.8896103896103896
TEXAS,KERR,REPUBLICAN,20879,27745,0.7525319877455398
TEXAS,KIMBLE,REPUBLICAN,1987,2292,0.8669284467713787
TEXAS,KING,REPUBLICAN,151,159,0.949685534591195
TEXAS,KINNEY,REPUBLICAN,1144,1603,0.7136618839675608
TEXAS,KLEBERG,REPUBLICAN,5504,10944,0.5029239766081871
TEXAS,KNOX,REPUBLICAN,1180,1456,0.8104395604395604
TEXAS,LAMAR,REPUBLICAN,16760,21442,0.7816435034045331
TEXAS,LAMB,REPUBLICAN,3521,4410,0.7984126984126985
TEXAS,LAMPASAS,REPUBLICAN,8086,10399,0.7775747668045004
TEXAS,LA SALLE,REPUBLICAN,1335,2406,0.5548628428927681
TEXAS,LAVACA,REPUBLICAN,8804,10197,0.8633911934882809
TEXAS,LEE,REPUBLICAN,6255,8087,0.7734635835291208
TEXAS,LEON,REPUBLICAN,7523,8674,0.8673045884251787
TEXAS,LIBERTY,REPUBLICAN,23302,29334,0.7943683098111407
TEXAS,LIMESTONE,REPUBLICAN,6789,9095,0.7464540956569544
TEXAS,LIPSCOMB,REPUBLICAN,1205,1353,0.8906134515890614
TEXAS,LIVE OAK,REPUBLICAN,4199,5054,0.8308270676691729
TEXAS,LLANO,REPUBLICAN,10079,12660,0.796129541864139
TEXAS,LOVING,REPUBLICAN,60,66,0.9090909090909091
TEXAS,LUBBOCK,REPUBLICAN,78861,120817,0.6527309898441445
TEXAS,LYNN,REPUBLICAN,1853,2293,0.8081116441343218
TEXAS,MCCULLOCH,REPUBLICAN,2904,3436,0.8451688009313155
TEXAS,MCLENNAN,REPUBLICAN,59543,97872,0.6083762465260749
TEXAS,MCMULLEN,REPUBLICAN,460,516,0.8914728682170543
TEXAS,MADISON,REPUBLICAN,4169,5298,0.7869007172517931
TEXAS,MARION,REPUBLICAN,3470,4864,0.7134046052631579
TEXAS,MARTIN,REPUBLICAN,1857,2160,0.8597222222222223
TEXAS,MASON,REPUBLICAN,1991,2474,0.8047696038803557
TEXAS,MATAGORDA,REPUBLICAN,9845,13727,0.7171996794638305
TEXAS,MAVERICK,DEMOCRAT,8332,15346,0.5429427863938485
TEXAS,MEDINA,REPUBLICAN,15642,22657,0.6903826631945977
TEXAS,MENARD,REPUBLICAN,823,1028,0.8005836575875487
TEXAS,MIDLAND,REPUBLICAN,45624,58859,0.7751405902240949
TEXAS,MILAM,REPUBLICAN,7984,10578,0.7547740593685006
TEXAS,MILLS,REPUBLICAN,2217,2505,0.8850299401197604
TEXAS,MITCHELL,REPUBLICAN,2170,2579,0.8414113997673517
TEXAS,MONTAGUE,REPUBLICAN,8615,9819,0.8773805886546492
TEXAS,MONTGOMERY,REPUBLICAN,193382,271543,0.7121597684344653
TEXAS,MOORE,REPUBLICAN,4359,5508,0.7913943355119826
TEXAS,MORRIS,REPUBLICAN,3872,5587,0.6930374082691964
TEXAS,MOTLEY,REPUBLICAN,604,652,0.9263803680981595
TEXAS,NACOGDOCHES,REPUBLICAN,17378,26785,0.6487959678924772
TEXAS,NAVARRO,REPUBLICAN,13800,19123,0.7216440934999738
TEXAS,NEWTON,REPUBLICAN,4882,6094,0.8011158516573679
TEXAS,NOLAN,REPUBLICAN,4131,5357,0.7711405637483666
TEXAS,NUECES,REPUBLICAN,64617,127322,0.5075085217008843
TEXAS,OCHILTREE,REPUBLICAN,2812,3156,0.8910012674271229
TEXAS,OLDHAM,REPUBLICAN,917,1009,0.908820614469772
TEXAS,ORANGE,REPUBLICAN,29186,35994,0.8108573651164083
TEXAS,PALO PINTO,REPUBLICAN,10179,12489,0.8150372327648331
TEXAS,PANOLA,REPUBLICAN,9326,11451,0.8144266876255349
TEXAS,PARKER,REPUBLICAN,62045,76128,0.8150089323245061
TEXAS,PARMER,REPUBLICAN,2135,2650,0.8056603773584906
TEXAS,PECOS,REPUBLICAN,3215,4668,0.6887317909168809
TEXAS,POLK,REPUBLICAN,18573,24186,0.7679235921607541
TEXAS,POTTER,REPUBLICAN,22820,33337,0.6845247022827489
TEXAS,PRESIDIO,DEMOCRAT,1463,2217,0.6599007668019846
TEXAS,RAINS,REPUBLICAN,5155,6053,0.8516438129852966
TEXAS,RANDALL,REPUBLICAN,50796,64674,0.7854160868355134
TEXAS,REAGAN,REPUBLICAN,942,1124,0.8380782918149466
TEXAS,REAL,REPUBLICAN,1643,1982,0.8289606458123108
TEXAS,RED RIVER,REPUBLICAN,4517,5806,0.7779882879779538
TEXAS,REEVES,REPUBLICAN,2254,3689,0.6110056925996205
TEXAS,REFUGIO,REPUBLICAN,2210,3366,0.6565656565656566
TEXAS,ROBERTS,REPUBLICAN,529,550,0.9618181818181818
TEXAS,ROBERTSON,REPUBLICAN,5646,8099,0.6971231016174836
TEXAS,ROCKWALL,REPUBLICAN,36726,53891,0.6814867046445603
TEXAS,RUNNELS,REPUBLICAN,3807,4409,0.8634611022907689
TEXAS,RUSK,REPUBLICAN,16534,21377,0.7734480984235393
TEXAS,SABINE,REPUBLICAN,4784,5491,0.8712438535785831
TEXAS,SAN AUGUSTINE,REPUBLICAN,3007,4002,0.7513743128435783
TEXAS,SAN JACINTO,REPUBLICAN,10161,12640,0.803876582278481
TEXAS,SAN PATRICIO,REPUBLICAN,16516,25891,0.6379050635355915
TEXAS,SAN SABA,REPUBLICAN,2308,2602,0.8870099923136049
TEXAS,SCHLEICHER,REPUBLICAN,940,1159,0.811044003451251
TEXAS,SCURRY,REPUBLICAN,4983,5870,0.848892674616695
TEXAS,SHACKELFORD,REPUBLICAN,1484,1628,0.9115479115479116
TEXAS,SHELBY,REPUBLICAN,7975,10087,0.7906215921483097
TEXAS,SHERMAN,REPUBLICAN,886,992,0.8931451612903226
TEXAS,SMITH,REPUBLICAN,69080,100089,0.6901857346961204
TEXAS,SOMERVELL,REPUBLICAN,4105,4947,0.8297958358601173
TEXAS,STARR,DEMOCRAT,9123,17525,0.5205706134094151
TEXAS,STEPHENS,REPUBLICAN,3385,3800,0.8907894736842106
TEXAS,STERLING,REPUBLICAN,584,639,0.9139280125195618
TEXAS,STONEWALL,REPUBLICAN,615,736,0.8355978260869565
TEXAS,SUTTON,REPUBLICAN,1222,1557,0.7848426461143224
TEXAS,SWISHER,REPUBLICAN,1845,2355,0.7834394904458599
TEXAS,TARRANT,DEMOCRAT,411567,834697,0.49307353446819624
TEXAS,TAYLOR,REPUBLICAN,39547,55135,0.7172757776367099
TEXAS,TERRELL,REPUBLICAN,334,458,0.7292576419213974
TEXAS,TERRY,REPUBLICAN,2812,3612,0.778516057585825
TEXAS,THROCKMORTON,REPUBLICAN,806,894,0.901565995525727
TEXAS,TITUS,REPUBLICAN,7570,10541,0.7181481832843184
TEXAS,TOM GREEN,REPUBLICAN,32313,45210,0.7147312541473125
TEXAS,TRAVIS,DEMOCRAT,435860,608575,0.7161976748962741
TEXAS,TRINITY,REPUBLICAN,5579,6938,0.8041222254251946
TEXAS,TYLER,REPUBLICAN,8194,9660,0.84824016563147
TEXAS,UPSHUR,REPUBLICAN,15809,18892,0.8368092314207072
TEXAS,UPTON,REPUBLICAN,1178,1368,0.8611111111111112
TEXAS,UVALDE,REPUBLICAN,6174,10344,0.5968677494199536
TEXAS,VAL VERDE,REPUBLICAN,8284,15280,0.5421465968586388
TEXAS,VAN ZANDT,REPUBLICAN,22270,26029,0.8555841561335433
TEXAS,VICTORIA,REPUBLICAN,23358,34188,0.6832221832221832
TEXAS,WALKER,REPUBLICAN,15375,23612,0.6511519566322209
TEXAS,WALLER,REPUBLICAN,14260,22734,0.6272543327175156
TEXAS,WARD,REPUBLICAN,3241,4060,0.7982758620689655
TEXAS,WASHINGTON,REPUBLICAN,12959,17427,0.7436162276926608
TEXAS,WEBB,DEMOCRAT,41820,68397,0.6114303258914865
TEXAS,WHARTON,REPUBLICAN,11926,16761,0.7115327247777579
TEXAS,WHEELER,REPUBLICAN,2159,2337,0.9238339751818571
TEXAS,WICHITA,REPUBLICAN,32069,46040,0.6965464813205908
TEXAS,WILBARGER,REPUBLICAN,3524,4524,0.7789566755083996
TEXAS,WILLACY,DEMOCRAT,3108,5549,0.5601009190845198
TEXAS,WILLIAMSON,DEMOCRAT,143795,289555,0.49660686225414863
TEXAS,WILSON,REPUBLICAN,18463,25013,0.7381361691920202
TEXAS,WINKLER,REPUBLICAN,1753,2126,0.8245531514581373
TEXAS,WISE,REPUBLICAN,27032,32365,0.8352232349760543
TEXAS,WOOD,REPUBLICAN,19049,22779,0.8362526888801088
TEXAS,YOAKUM,REPUBLICAN,2174,2631,0.8263017863930064
TEXAS,YOUNG,REPUBLICAN,7110,8239,0.8629688068940405
TEXAS,ZAPATA,REPUBLICAN,2033,3874,0.5247805885389778
TEXAS,ZAVALA,DEMOCRAT,2864,4379,0.6540306005937429
UTAH,BEAVER,REPUBLICAN,2695,3100,0.8693548387096774
UTAH,BOX ELDER,REPUBLICAN,21548,27023,0.7973948118269623
UTAH,CACHE,REPUBLICAN,38032,58358,0.6517015661948662
UTAH,CARBON,REPUBLICAN,6693,9369,0.7143772014089017
UTAH,DAGGETT,REPUBLICAN,496,619,0.8012924071082391
UTAH,DAVIS,REPUBLICAN,104135,169814,0.6132297690414218
UTAH,DUCHESNE,REPUBLICAN,7512,8561,0.8774675855624343
UTAH,EMERY,REPUBLICAN,4207,4898,0.8589220089832584
UTAH,GARFIELD,REPUBLICAN,2158,2732,0.7898975109809663
UTAH,GRAND,DEMOCRAT,2806,5185,0.5411764705882353
UTAH,IRON,REPUBLICAN,18989,25104,0.7564133205863608
UTAH,JUAB,REPUBLICAN,5087,5865,0.8673486786018755
UTAH,KANE,REPUBLICAN,2998,4180,0.7172248803827751
UTAH,MILLARD,REPUBLICAN,5404,6190,0.8730210016155089
UTAH,MORGAN,REPUBLICAN,5181,6606,0.7842870118074478
UTAH,PIUTE,REPUBLICAN,773,871,0.8874856486796785
UTAH,RICH,REPUBLICAN,1157,1369,0.8451424397370343
UTAH,SAN JUAN,REPUBLICAN,3535,6877,0.5140322815181039
UTAH,SANPETE,REPUBLICAN,10459,12625,0.8284356435643564
UTAH,SEVIER,REPUBLICAN,9052,10362,0.873576529627485
UTAH,SUMMIT,DEMOCRAT,15244,26086,0.5843747604078816
UTAH,TOOELE,REPUBLICAN,21014,31506,0.6669840665270107
UTAH,UINTAH,REPUBLICAN,13261,15303,0.8665621120041822
UTAH,UTAH,REPUBLICAN,192812,284286,0.678232484188458
UTAH,WASATCH,REPUBLICAN,10795,17790,0.6068015739179314
UTAH,WASHINGTON,REPUBLICAN,67294,91070,0.7389261008015812
UTAH,WAYNE,REPUBLICAN,1229,1621,0.7581739666872301
UTAH,WEBER,REPUBLICAN,65949,111403,0.5919858531637389
VERMONT,ADDISON,DEMOCRAT,15089,22611,0.6673300605899783
VERMONT,BENNINGTON,DEMOCRAT,11858,19357,0.6125949268998295
VERMONT,CALEDONIA,DEMOCRAT,8529,15158,0.5626731758807231
VERMONT,CHITTENDEN,DEMOCRAT,72938,96755,0.7538421786987752
VERMONT,ESSEX,REPUBLICAN,2164,4237,0.5107387302336559
VERMONT,FRANKLIN,DEMOCRAT,13612,26072,0.522092666462105
VERMONT,GRAND ISLE,DEMOCRAT,3346,5782,0.5786924939467313
VERMONT,LAMOILLE,DEMOCRAT,10773,15679,0.6870973914152688
VERMONT,ORANGE,DEMOCRAT,8351,14876,0.5613740252756118
VERMONT,ORLEANS,DEMOCRAT,7757,15442,0.5023313042352027
VERMONT,RUTLAND,DEMOCRAT,18746,34772,0.5391119291383872
VERMONT,WASHINGTON,DEMOCRAT,25101,35325,0.7105732484076434
VERMONT,WINDHAM,DEMOCRAT,20057,28452,0.7049416561225924
VERMONT,WINDSOR,DEMOCRAT,24779,36308,0.6824666740112372
WASHINGTON,ADAMS,REPUBLICAN,3907,5862,0.6664960764244285
WASHINGTON,ASOTIN,REPUBLICAN,7319,11951,0.6124173709313028
WASHINGTON,BENTON,REPUBLICAN,60365,103033,0.5858802519581106
WASHINGTON,CHELAN,REPUBLICAN,22746,43306,0.5252389969057405
WASHINGTON,CLALLAM,DEMOCRAT,24721,49264,0.5018065930496914
WASHINGTON,CLARK,DEMOCRAT,140324,275403,0.5095224089788419
WASHINGTON,COLUMBIA,REPUBLICAN,1754,2495,0.7030060120240481
WASHINGTON,COWLITZ,REPUBLICAN,34424,60280,0.5710683477106835
WASHINGTON,DOUGLAS,REPUBLICAN,12955,21308,0.607987610287216
WASHINGTON,FERRY,REPUBLICAN,2771,4367,0.6345317151362492
WASHINGTON,FRANKLIN,REPUBLICAN,18039,32404,0.5566905320330824
WASHINGTON,GARFIELD,REPUBLICAN,1069,1489,0.7179314976494291
WASHINGTON,GRANT,REPUBLICAN,24764,37680,0.6572186836518047
WASHINGTON,GRAYS HARBOR,REPUBLICAN,19877,38441,0.5170781197159283
WASHINGTON,ISLAND,DEMOCRAT,29213,53925,0.541733889661567
WASHINGTON,JEFFERSON,DEMOCRAT,17204,24792,0.6939335269441755
WASHINGTON,KING,DEMOCRAT,907310,1210507,0.7495289163961877
WASHINGTON,KITSAP,DEMOCRAT,90277,158672,0.5689535645860644
WASHINGTON,KITTITAS,REPUBLICAN,14105,26364,0.5350098619329389
WASHINGTON,KLICKITAT,REPUBLICAN,7237,13560,0.5337020648967552
WASHINGTON,LEWIS,REPUBLICAN,29391,45309,0.6486790703833676
WASHINGTON,LINCOLN,REPUBLICAN,5150,7033,0.7322621925209726
WASHINGTON,MASON,REPUBLICAN,18710,37303,0.5015682384794788
WASHINGTON,OKANOGAN,REPUBLICAN,11840,21282,0.5563386899727469
WASHINGTON,PACIFIC,REPUBLICAN,6953,14064,0.4943828213879408
WASHINGTON,PEND OREILLE,REPUBLICAN,5728,8553,0.6697065357184614
WASHINGTON,PIERCE,DEMOCRAT,249506,464081,0.537634593960968
WASHINGTON,SAN JUAN,DEMOCRAT,9725,13197,0.7369099037660074
WASHINGTON,SKAGIT,DEMOCRAT,38252,73423,0.5209811639404546
WASHINGTON,SKAMANIA,REPUBLICAN,3885,7312,0.5313183807439825
WASHINGTON,SNOHOMISH,DEMOCRAT,256728,438796,0.5850737016745823
WASHINGTON,SPOKANE,REPUBLICAN,148576,295430,0.5029143959652033
WASHINGTON,STEVENS,REPUBLICAN,19808,28430,0.6967288075976081
WASHINGTON,THURSTON,DEMOCRAT,96608,168134,0.5745893156648864
WASHINGTON,WAHKIAKUM,REPUBLICAN,1741,2981,0.5840322039584033
WASHINGTON,WALLA WALLA,REPUBLICAN,16400,31261,0.5246153354019385
WASHINGTON,WHATCOM,DEMOCRAT,83660,138620,0.6035204155244553
WASHINGTON,WHITMAN,DEMOCRAT,11184,21126,0.529395058222096
WASHINGTON,YAKIMA,REPUBLICAN,50555,96193,0.5255579927853378
WEST VIRGINIA,BARBOUR,REPUBLICAN,5116,6677,0.7662123708252209
WEST VIRGINIA,BERKELEY,REPUBLICAN,33279,51535,0.6457553119239352
WEST VIRGINIA,BOONE,REPUBLICAN,6816,9012,0.7563249001331558
WEST VIRGINIA,BRAXTON,REPUBLICAN,4120,5664,0.7274011299435028
WEST VIRGINIA,BROOKE,REPUBLICAN,7545,10656,0.7080518018018018
WEST VIRGINIA,CABELL,REPUBLICAN,21721,37360,0.5813972162740899
WEST VIRGINIA,CALHOUN,REPUBLICAN,2364,2971,0.7956916863009088
WEST VIRGINIA,CLAY,REPUBLICAN,2679,3365,0.7961367013372956
WEST VIRGINIA,DODDRIDGE,REPUBLICAN,2619,3101,0.8445662689455015
WEST VIRGINIA,FAYETTE,REPUBLICAN,11580,16862,0.6867512750563397
WEST VIRGINIA,GILMER,REPUBLICAN,2012,2662,0.7558226897069872
WEST VIRGINIA,GRANT,REPUBLICAN,4871,5509,0.884189508077691
WEST VIRGINIA,GREENBRIER,REPUBLICAN,10925,15850,0.6892744479495269
WEST VIRGINIA,HAMPSHIRE,REPUBLICAN,8033,10086,0.7964505254808646
WEST VIRGINIA,HANCOCK,REPUBLICAN,9806,13800,0.7105797101449275
WEST VIRGINIA,HARDY,REPUBLICAN,4859,6331,0.7674932870004738
WEST VIRGINIA,HARRISON,REPUBLICAN,20683,30465,0.6789102248481864
WEST VIRGINIA,JACKSON,REPUBLICAN,10093,13508,0.7471868522357121
WEST VIRGINIA,JEFFERSON,REPUBLICAN,15033,27703,0.5426488105981302
WEST VIRGINIA,KANAWHA,REPUBLICAN,46398,82244,0.5641505763338359
WEST VIRGINIA,LEWIS,REPUBLICAN,5782,7457,0.7753788386750704
WEST VIRGINIA,LINCOLN,REPUBLICAN,6012,7830,0.767816091954023
WEST VIRGINIA,LOGAN,REPUBLICAN,10534,13026,0.8086903116843237
WEST VIRGINIA,MCDOWELL,REPUBLICAN,5148,6527,0.7887237628313161
WEST VIRGINIA,MARION,REPUBLICAN,16300,25794,0.6319299061797318
WEST VIRGINIA,MARSHALL,REPUBLICAN,10435,14080,0.7411221590909091
WEST VIRGINIA,MASON,REPUBLICAN,8491,11203,0.7579219851825404
WEST VIRGINIA,MERCER,REPUBLICAN,19237,25134,0.765377576191613
WEST VIRGINIA,MINERAL,REPUBLICAN,10040,12872,0.7799875699192045
WEST VIRGINIA,MINGO,REPUBLICAN,8544,10022,0.8525244462183197
WEST VIRGINIA,MONONGALIA,REPUBLICAN,20803,42072,0.4944618748811561
WEST VIRGINIA,MONROE,REPUBLICAN,5068,6490,0.7808936825885978
WEST VIRGINIA,MORGAN,REPUBLICAN,6537,8695,0.751811385853939
WEST VIRGINIA,NICHOLAS,REPUBLICAN,8279,10630,0.7788334901222954
WEST VIRGINIA,OHIO,REPUBLICAN,12354,19898,0.6208664187355513
WEST VIRGINIA,PENDLETON,REPUBLICAN,2782,3659,0.7603170265099755
WEST VIRGINIA,PLEASANTS,REPUBLICAN,2742,3491,0.7854482956173017
WEST VIRGINIA,POCAHONTAS,REPUBLICAN,2895,4008,0.7223053892215568
WEST VIRGINIA,PRESTON,REPUBLICAN,11190,14572,0.7679110623112819
WEST VIRGINIA,PUTNAM,REPUBLICAN,20034,28501,0.70292270446651
WEST VIRGINIA,RALEIGH,REPUBLICAN,24673,33106,0.7452727602247327
WEST VIRGINIA,RANDOLPH,REPUBLICAN,8673,12200,0.7109016393442623
WEST VIRGINIA,RITCHIE,REPUBLICAN,3649,4283,0.8519729161802475
WEST VIRGINIA,ROANE,REPUBLICAN,4213,5763,0.7310428596217248
WEST VIRGINIA,SUMMERS,REPUBLICAN,4074,5585,0.7294538943598926
WEST VIRGINIA,TAYLOR,REPUBLICAN,5477,7383,0.741839360693485
WEST VIRGINIA,TUCKER,REPUBLICAN,2841,3844,0.7390738813735692
WEST VIRGINIA,TYLER,REPUBLICAN,3226,3922,0.8225395206527282
WEST VIRGINIA,UPSHUR,REPUBLICAN,7771,10221,0.7602974268662558
WEST VIRGINIA,WAYNE,REPUBLICAN,12585,16947,0.7426093113825456
WEST VIRGINIA,WEBSTER,REPUBLICAN,2759,3402,0.8109935332157554
WEST VIRGINIA,WETZEL,REPUBLICAN,4993,6667,0.7489125543722814
WEST VIRGINIA,WIRT,REPUBLICAN,2134,2653,0.8043724085940445
WEST VIRGINIA,WOOD,REPUBLICAN,27202,38762,0.7017697745214385
WEST VIRGINIA,WYOMING,REPUBLICAN,7353,8592,0.8557960893854749
WISCONSIN,ADAMS,REPUBLICAN,7362,11818,0.622948045354544
WISCONSIN,ASHLAND,DEMOCRAT,4801,8757,0.5482471165924403
WISCONSIN,BARRON,REPUBLICAN,15803,25346,0.6234908861358794
WISCONSIN,BAYFIELD,DEMOCRAT,6147,10880,0.5649816176470588
WISCONSIN,BROWN,REPUBLICAN,75871,144017,0.5268197504461278
WISCONSIN,BUFFALO,REPUBLICAN,4834,7816,0.618474923234391
WISCONSIN,BURNETT,REPUBLICAN,6462,10141,0.6372152647667882
WISCONSIN,CALUMET,REPUBLICAN,18156,30774,0.5899785533242348
WISCONSIN,CHIPPEWA,REPUBLICAN,21317,35938,0.593160442985141
WISCONSIN,CLARK,REPUBLICAN,10002,14898,0.6713652839307289
WISCONSIN,COLUMBIA,REPUBLICAN,16927,33869,0.4997785585638785
WISCONSIN,CRAWFORD,REPUBLICAN,4620,8695,0.5313398504887866
WISCONSIN,DANE,DEMOCRAT,260185,344791,0.7546165648175271
WISCONSIN,DODGE,REPUBLICAN,31355,48436,0.6473490791972912
WISCONSIN,DOOR,DEMOCRAT,10044,20117,0.4992792165829895
WISCONSIN,DOUGLAS,DEMOCRAT,13218,24677,0.5356404749361754
WISCONSIN,DUNN,REPUBLICAN,13173,23524,0.5599812956980106
WISCONSIN,EAU CLAIRE,DEMOCRAT,31620,58275,0.5425997425997426
WISCONSIN,FLORENCE,REPUBLICAN,2133,2940,0.7255102040816327
WISCONSIN,FOND DU LAC,REPUBLICAN,35754,57251,0.6245131089413285
WISCONSIN,FOREST,REPUBLICAN,3285,5053,0.6501088462299623
WISCONSIN,GRANT,REPUBLICAN,14142,25608,0.5522492970946579
WISCONSIN,GREEN,DEMOCRAT,10851,21406,0.5069139493599926
WISCONSIN,GREEN LAKE,REPUBLICAN,7168,10671,0.6717271108612126
WISCONSIN,IOWA,DEMOCRAT,7828,13992,0.5594625500285878
WISCONSIN,IRON,REPUBLICAN,2438,4010,0.6079800498753117
WISCONSIN,JACKSON,REPUBLICAN,5791,10184,0.5686370777690495
WISCONSIN,JEFFERSON,REPUBLICAN,27208,47979,0.5670814314595969
WISCONSIN,JUNEAU,REPUBLICAN,8749,13709,0.6381938872273689
WISCONSIN,KENOSHA,REPUBLICAN,44972,88738,0.5067952849962812
WISCONSIN,KEWAUNEE,REPUBLICAN,7927,12095,0.6553947912360479
WISCONSIN,LA CROSSE,DEMOCRAT,37846,67884,0.5575098697778563
WISCONSIN,LAFAYETTE,REPUBLICAN,4821,8555,0.5635300993571011
WISCONSIN,LANGLADE,REPUBLICAN,7330,11165,0.6565158978952083
WISCONSIN,LINCOLN,REPUBLICAN,10017,16497,0.6072013093289689
WISCONSIN,MANITOWOC,REPUBLICAN,27218,44829,0.6071516206027349
WISCONSIN,MARATHON,REPUBLICAN,44624,76751,0.5814126200310094
WISCONSIN,MARINETTE,REPUBLICAN,15304,22979,0.6659993907480743
WISCONSIN,MARQUETTE,REPUBLICAN,5719,9065,0.6308880308880309
WISCONSIN,MENOMINEE,DEMOCRAT,1303,1590,0.819496855345912
WISCONSIN,MILWAUKEE,DEMOCRAT,317270,458971,0.6912637181869878
WISCONSIN,MONROE,REPUBLICAN,13775,22611,0.6092167529078767
WISCONSIN,OCONTO,REPUBLICAN,16226,23215,0.6989446478569891
WISCONSIN,ONEIDA,REPUBLICAN,13671,24159,0.56587607102943
WISCONSIN,OUTAGAMIE,REPUBLICAN,58385,108022,0.5404917516802132
WISCONSIN,OZAUKEE,REPUBLICAN,33912,61486,0.5515401880102787
WISCONSIN,PEPIN,REPUBLICAN,2584,4144,0.6235521235521235
WISCONSIN,PIERCE,REPUBLICAN,12815,23317,0.5495990050177981
WISCONSIN,POLK,REPUBLICAN,16611,26371,0.6298964771908536
WISCONSIN,PORTAGE,DEMOCRAT,20428,40603,0.5031155333349753
WISCONSIN,PRICE,REPUBLICAN,5394,8546,0.6311724783524456
WISCONSIN,RACINE,REPUBLICAN,54479,106451,0.5117753708278926
WISCONSIN,RICHLAND,REPUBLICAN,4871,9014,0.540381628577768
WISCONSIN,ROCK,DEMOCRAT,46658,85360,0.5466026241799438
WISCONSIN,RUSK,REPUBLICAN,5257,7886,0.6666243976667512
WISCONSIN,ST. CROIX,REPUBLICAN,32199,56707,0.5678134974518138
WISCONSIN,SAUK,DEMOCRAT,18108,36203,0.5001795431317847
WISCONSIN,SAWYER,REPUBLICAN,5909,10510,0.5622264509990486
WISCONSIN,SHAWANO,REPUBLICAN,15173,22615,0.6709263762989166
WISCONSIN,SHEBOYGAN,REPUBLICAN,37609,66011,0.5697383769371771
WISCONSIN,TAYLOR,REPUBLICAN,7657,10686,0.7165450121654501
WISCONSIN,TREMPEALEAU,REPUBLICAN,8833,15380,0.5743172951885566
WISCONSIN,VERNON,REPUBLICAN,8218,15923,0.5161087734723356
WISCONSIN,VILAS,REPUBLICAN,9261,15369,0.6025766152644935
WISCONSIN,WALWORTH,REPUBLICAN,33851,57600,0.5876909722222222
WISCONSIN,WASHBURN,REPUBLICAN,6334,10378,0.6103295432645982
WISCONSIN,WASHINGTON,REPUBLICAN,60237,88070,0.6839672987396389
WISCONSIN,WAUKESHA,REPUBLICAN,159649,267996,0.5957141151360468
WISCONSIN,WAUPACA,REPUBLICAN,18952,29130,0.6506007552351528
WISCONSIN,WAUSHARA,REPUBLICAN,9016,13568,0.6645047169811321
WISCONSIN,WINNEBAGO,REPUBLICAN,47796,94032,0.5082950484941297
WISCONSIN,WOOD,REPUBLICAN,24308,41298,0.5885999322001065
WYOMING,ALBANY,DEMOCRAT,9092,18744,0.48506188647033716
WYOMING,BIG HORN,REPUBLICAN,4806,5784,0.8309128630705395
WYOMING,CAMPBELL,REPUBLICAN,16975,19735,0.8601469470483912
WYOMING,CARBON,REPUBLICAN,5014,6706,0.7476886370414554
WYOMING,CONVERSE,REPUBLICAN,5917,7010,0.8440798858773181
WYOMING,CROOK,REPUBLICAN,3651,4143,0.8812454742939899
WYOMING,FREMONT,REPUBLICAN,12007,18234,0.6584951190084457
WYOMING,GOSHEN,REPUBLICAN,4878,6272,0.7777423469387755
WYOMING,HOT SPRINGS,REPUBLICAN,1999,2588,0.7724111282843895
