year,state,county_name,party,candidatevotes,win_percentage
2000,FLORIDA,LEVY,REPUBLICAN,6858,0.5389814523734675
2000,FLORIDA,LIBERTY,REPUBLICAN,1317,0.5464730290456431
2000,FLORIDA,MADISON,REPUBLICAN,3038,0.4930217461863031
2000,FLORIDA,MANATEE,REPUBLICAN,57952,0.5257800237704249
2000,FLORIDA,MARION,REPUBLICAN,55141,0.535578305295466
2000,FLORIDA,MARTIN,REPUBLICAN,33970,0.5477883669553159
2000,FLORIDA,MIAMI-DADE,DEMOCRAT,328808,0.5257151262532996
2000,FLORIDA,MONROE,DEMOCRAT,16483,0.48628156714656595
2000,FLORIDA,NASSAU,REPUBLICAN,16404,0.6898233809924306
2000,FLORIDA,OKALOOSA,REPUBLICAN,52093,0.7370260328239955
2000,FLORIDA,OKEECHOBEE,REPUBLICAN,5057,0.5132446970465848
2000,FLORIDA,ORANGE,DEMOCRAT,140220,0.5005622489959839
2000,FLORIDA,OSCEOLA,DEMOCRAT,28181,0.5063152410212185
2000,FLORIDA,PALM BEACH,DEMOCRAT,269732,0.6226701693960562
2000,FLORIDA,PASCO,DEMOCRAT,69564,0.4873783550875423
2000,FLORIDA,PINELLAS,DEMOCRAT,200630,0.5034983637495232
2000,FLORIDA,POLK,REPUBLICAN,90295,0.5355352980599857
2000,FLORIDA,PUTNAM,REPUBLICAN,13447,0.51281366791244
2000,FLORIDA,ST. JOHNS,REPUBLICAN,39546,0.6510058275442004
2000,FLORIDA,ST. LUCIE,DEMOCRAT,41559,0.5328828424521407
2000,FLORIDA,SANTA ROSA,REPUBLICAN,36274,0.7208807806196467
2000,FLORIDA,SARASOTA,REPUBLICAN,83100,0.5163350772327919
2000,FLORIDA,SEMINOLE,REPUBLICAN,75677,0.5498423354694334
2000,FLORIDA,SUMTER,REPUBLICAN,12127,0.544764386146175
2000,FLORIDA,SUWANNEE,REPUBLICAN,8006,0.6418664314920227
2000,FLORIDA,TAYLOR,REPUBLICAN,4056,0.5957696827262045
2000,FLORIDA,UNION,REPUBLICAN,2332,0.6095138525875589
2000,FLORIDA,VOLUSIA,DEMOCRAT,97304,0.5298223833948621
2000,FLORIDA,WAKULLA,REPUBLICAN,4512,0.5254454407825783
2000,FLORIDA,WALTON,REPUBLICAN,12182,0.6650289332896604
2000,FLORIDA,WASHINGTON,REPUBLICAN,4994,0.6219952671565575
2000,GEORGIA,APPLING,REPUBLICAN,3940,0.6460075422200361
2000,GEORGIA,ATKINSON,REPUBLICAN,1228,0.5929502655721873
2000,GEORGIA,BACON,REPUBLICAN,2010,0.671118530884808
2000,GEORGIA,BAKER,DEMOCRAT,893,0.5878867676102699
2000,GEORGIA,BALDWIN,REPUBLICAN,6041,0.49818571664192646
2000,GEORGIA,BANKS,REPUBLICAN,3202,0.7063754687844694
2000,GEORGIA,BARROW,REPUBLICAN,7925,0.6548504379441414
2000,GEORGIA,BARTOW,REPUBLICAN,14720,0.6461524955006365
2000,GEORGIA,BEN HILL,REPUBLICAN,2381,0.5108345848530358
2000,GEORGIA,BERRIEN,REPUBLICAN,2718,0.6163265306122448
2000,GEORGIA,BIBB,DEMOCRAT,24996,0.5021697203471552
2000,GEORGIA,BLECKLEY,REPUBLICAN,2436,0.6497732728727661
2000,GEORGIA,BRANTLEY,REPUBLICAN,3118,0.6828734121769602
2000,GEORGIA,BROOKS,REPUBLICAN,2406,0.5286750164798946
2000,GEORGIA,BRYAN,REPUBLICAN,4835,0.6849412098030883
2000,GEORGIA,BULLOCH,REPUBLICAN,8990,0.6081721012041672
2000,GEORGIA,BURKE,DEMOCRAT,3720,0.5213735108619482
2000,GEORGIA,BUTTS,REPUBLICAN,3198,0.5675244010647738
2000,GEORGIA,CALHOUN,DEMOCRAT,1107,0.5866454689984102
2000,GEORGIA,CAMDEN,REPUBLICAN,6371,0.6296076687419706
2000,GEORGIA,CANDLER,REPUBLICAN,1643,0.603600293901543
2000,GEORGIA,CARROLL,REPUBLICAN,16326,0.634241093974593
2000,GEORGIA,CATOOSA,REPUBLICAN,12033,0.6790248857287964
2000,GEORGIA,CHARLTON,REPUBLICAN,1770,0.6285511363636364
2000,GEORGIA,CHATHAM,REPUBLICAN,37847,0.4948937561294541
2000,GEORGIA,CHATTAHOOCHEE,DEMOCRAT,600,0.4971002485501243
2000,GEORGIA,CHATTOOGA,REPUBLICAN,3640,0.5619885749575421
2000,GEORGIA,CHEROKEE,REPUBLICAN,38033,0.7265416061740658
2000,GEORGIA,CLARKE,DEMOCRAT,15167,0.5247370606144478
2000,GEORGIA,CLAY,DEMOCRAT,821,0.6429130775254502
2000,GEORGIA,CLAYTON,DEMOCRAT,40042,0.6521285951597667
2000,GEORGIA,CLINCH,REPUBLICAN,1091,0.5655780196993261
2000,GEORGIA,COBB,REPUBLICAN,140494,0.5977781276193799
2000,GEORGIA,COFFEE,REPUBLICAN,5756,0.6103923647932131
2000,GEORGIA,COLQUITT,REPUBLICAN,6589,0.6607501002807862
2000,GEORGIA,COLUMBIA,REPUBLICAN,26660,0.7403910242168407
2000,GEORGIA,COOK,REPUBLICAN,2279,0.5778397565922921
2000,GEORGIA,COWETA,REPUBLICAN,21327,0.6829885351950298
2000,GEORGIA,CRAWFORD,REPUBLICAN,1987,0.5570507429212224
2000,GEORGIA,CRISP,REPUBLICAN,3285,0.5856658940987698
2000,GEORGIA,DADE,REPUBLICAN,3333,0.6601307189542484
2000,GEORGIA,DAWSON,REPUBLICAN,4210,0.7138012885723974
2000,GEORGIA,DECATUR,REPUBLICAN,4187,0.547463389121339
2000,GEORGIA,DEKALB,DEMOCRAT,154509,0.7023774888626239
2000,GEORGIA,DODGE,REPUBLICAN,3472,0.5907776076229369
2000,GEORGIA,DOOLY,DEMOCRAT,1901,0.5400568181818182
2000,GEORGIA,DOUGHERTY,DEMOCRAT,16650,0.5728736581337738
2000,GEORGIA,DOUGLAS,REPUBLICAN,18893,0.6101601860224777
2000,GEORGIA,EARLY,REPUBLICAN,1938,0.5405857740585774
2000,GEORGIA,ECHOLS,REPUBLICAN,614,0.6837416481069042
2000,GEORGIA,EFFINGHAM,REPUBLICAN,7326,0.6878873239436619
2000,GEORGIA,ELBERT,REPUBLICAN,3262,0.5573210319494276
2000,GEORGIA,EMANUEL,REPUBLICAN,3343,0.5337697589014849
2000,GEORGIA,EVANS,REPUBLICAN,1841,0.5977272727272728
2000,GEORGIA,FANNIN,REPUBLICAN,5463,0.6511323003575685
2000,GEORGIA,FAYETTE,REPUBLICAN,29338,0.691135244646517
2000,GEORGIA,FLOYD,REPUBLICAN,16194,0.603690587138863
2000,GEORGIA,FORSYTH,REPUBLICAN,27769,0.776646622849951
2000,GEORGIA,FRANKLIN,REPUBLICAN,3659,0.6350225616105519
2000,GEORGIA,FULTON,DEMOCRAT,152039,0.577629439387262
2000,GEORGIA,GILMER,REPUBLICAN,4941,0.6704206241519675
2000,GEORGIA,GLASCOCK,REPUBLICAN,763,0.7480392156862745
2000,GEORGIA,GLYNN,REPUBLICAN,14346,0.64090421729807
2000,GEORGIA,GORDON,REPUBLICAN,7944,0.6508807865628841
2000,GEORGIA,GRADY,REPUBLICAN,3894,0.5809339101894674
2000,GEORGIA,GREENE,REPUBLICAN,2980,0.5734077352318645
2000,GEORGIA,GWINNETT,REPUBLICAN,121756,0.6370957192416973
2000,GEORGIA,HABERSHAM,REPUBLICAN,6964,0.7186048911361057
2000,GEORGIA,HALL,REPUBLICAN,26841,0.703564875491481
2000,GEORGIA,HANCOCK,DEMOCRAT,2414,0.7822423849643552
2000,GEORGIA,HARALSON,REPUBLICAN,5153,0.6309538386188319
2000,GEORGIA,HARRIS,REPUBLICAN,5554,0.64868021490306
2000,GEORGIA,HART,REPUBLICAN,4242,0.5628980891719745
2000,GEORGIA,HEARD,REPUBLICAN,1947,0.6088180112570356
2000,GEORGIA,HENRY,REPUBLICAN,25815,0.6641881287467517
2000,GEORGIA,HOUSTON,REPUBLICAN,23174,0.6265275224397102
2000,GEORGIA,IRWIN,REPUBLICAN,1720,0.603085553997195
2000,GEORGIA,JACKSON,REPUBLICAN,7878,0.6770949720670391
2000,GEORGIA,JASPER,REPUBLICAN,2298,0.5828049708343901
2000,GEORGIA,JEFF DAVIS,REPUBLICAN,2797,0.6626391850272447
2000,GEORGIA,JEFFERSON,DEMOCRAT,2973,0.5341358246496587
2000,GEORGIA,JENKINS,REPUBLICAN,1317,0.5079059005013498
2000,GEORGIA,JOHNSON,REPUBLICAN,1797,0.6233090530697191
2000,GEORGIA,JONES,REPUBLICAN,4850,0.6011403073872087
2000,GEORGIA,LAMAR,REPUBLICAN,2912,0.5567877629063097
2000,GEORGIA,LANIER,REPUBLICAN,1048,0.5504201680672269
2000,GEORGIA,LAURENS,REPUBLICAN,8133,0.5794385864918781
2000,GEORGIA,LEE,REPUBLICAN,5872,0.7447995941146626
2000,GEORGIA,LIBERTY,DEMOCRAT,5347,0.5362013638186923
2000,GEORGIA,LINCOLN,REPUBLICAN,1807,0.5823396712858524
2000,GEORGIA,LONG,REPUBLICAN,1320,0.5704407951598963
2000,GEORGIA,LOWNDES,REPUBLICAN,14462,0.5686536646744259
2000,GEORGIA,LUMPKIN,REPUBLICAN,4427,0.6558518518518518
2000,GEORGIA,MCDUFFIE,REPUBLICAN,3926,0.5993893129770992
2000,GEORGIA,MCINTOSH,DEMOCRAT,2047,0.5334897054990878
2000,GEORGIA,MACON,DEMOCRAT,2757,0.633065442020666
2000,GEORGIA,MADISON,REPUBLICAN,5529,0.6917302639809834
2000,GEORGIA,MARION,REPUBLICAN,1187,0.5434981684981685
2000,GEORGIA,MERIWETHER,DEMOCRAT,3441,0.5128931286331793
2000,GEORGIA,MILLER,REPUBLICAN,1349,0.6274418604651163
2000,GEORGIA,MITCHELL,DEMOCRAT,2971,0.5123297120193137
2000,GEORGIA,MONROE,REPUBLICAN,4561,0.6048269460283782
2000,GEORGIA,MONTGOMERY,REPUBLICAN,1465,0.5838979673176564
2000,GEORGIA,MORGAN,REPUBLICAN,3524,0.5970857336496103
2000,GEORGIA,MURRAY,REPUBLICAN,5539,0.6616101290014333
2000,GEORGIA,MUSCOGEE,DEMOCRAT,28193,0.5404788834997987
2000,GEORGIA,NEWTON,REPUBLICAN,11127,0.6055510204081632
2000,GEORGIA,OCONEE,REPUBLICAN,7611,0.6815007163323782
2000,GEORGIA,OGLETHORPE,REPUBLICAN,2706,0.6171037628278221
2000,GEORGIA,PAULDING,REPUBLICAN,16881,0.6958367683429514
2000,GEORGIA,PEACH,DEMOCRAT,3540,0.49600672551492225
2000,GEORGIA,PICKENS,REPUBLICAN,5488,0.6691866845506645
2000,GEORGIA,PIERCE,REPUBLICAN,3348,0.7152317880794702
2000,GEORGIA,PIKE,REPUBLICAN,3358,0.6874104401228249
2000,GEORGIA,POLK,REPUBLICAN,5841,0.5774021352313167
2000,GEORGIA,PULASKI,REPUBLICAN,1922,0.5744172145845786
2000,GEORGIA,PUTNAM,REPUBLICAN,3596,0.5708842673440229
2000,GEORGIA,QUITMAN,DEMOCRAT,542,0.5995575221238938
2000,GEORGIA,RABUN,REPUBLICAN,3451,0.6461336828309305
2000,GEORGIA,RANDOLPH,DEMOCRAT,1381,0.5375632541845076
2000,GEORGIA,RICHMOND,DEMOCRAT,31413,0.5459522402586117
2000,GEORGIA,ROCKDALE,REPUBLICAN,15440,0.6263945799018216
2000,GEORGIA,SCHLEY,REPUBLICAN,706,0.6003401360544217
2000,GEORGIA,SCREVEN,REPUBLICAN,2461,0.521508794236067
2000,GEORGIA,SEMINOLE,REPUBLICAN,1537,0.5342370524852277
2000,GEORGIA,SPALDING,REPUBLICAN,9271,0.6023650185173153
2000,GEORGIA,STEPHENS,REPUBLICAN,5370,0.6411174785100286
2000,GEORGIA,STEWART,DEMOCRAT,1267,0.6484135107471852
2000,GEORGIA,SUMTER,REPUBLICAN,4847,0.4998453129833969
2000,GEORGIA,TALBOT,DEMOCRAT,1662,0.6566574476491506
2000,GEORGIA,TALIAFERRO,DEMOCRAT,556,0.6682692307692307
2000,GEORGIA,TATTNALL,REPUBLICAN,3597,0.6411764705882353
2000,GEORGIA,TAYLOR,REPUBLICAN,1412,0.5079136690647482
2000,GEORGIA,TELFAIR,DEMOCRAT,1777,0.5087317492127111
2000,GEORGIA,TERRELL,DEMOCRAT,1584,0.508833922261484
2000,GEORGIA,THOMAS,REPUBLICAN,7093,0.5882401724995854
2000,GEORGIA,TIFT,REPUBLICAN,6678,0.6465917893106119
2000,GEORGIA,TOOMBS,REPUBLICAN,4487,0.6223300970873786
2000,GEORGIA,TOWNS,REPUBLICAN,2902,0.6453191016233044
2000,GEORGIA,TREUTLEN,REPUBLICAN,1062,0.5410086602139582
2000,GEORGIA,TROUP,REPUBLICAN,11198,0.6289597843181307
2000,GEORGIA,TURNER,REPUBLICAN,1258,0.512214983713355
2000,GEORGIA,TWIGGS,DEMOCRAT,1977,0.5468879668049793
2000,GEORGIA,UNION,REPUBLICAN,4567,0.6565554916618747
2000,GEORGIA,UPSON,REPUBLICAN,5019,0.6060130403284231
2000,GEORGIA,WALKER,REPUBLICAN,12326,0.6523418893887272
2000,GEORGIA,WALTON,REPUBLICAN,12966,0.6794529162081434
2000,GEORGIA,WARE,REPUBLICAN,6099,0.6334648940589946
2000,GEORGIA,WARREN,DEMOCRAT,1196,0.5575757575757576
2000,GEORGIA,WASHINGTON,DEMOCRAT,3476,0.5195038110895233
2000,GEORGIA,WAYNE,REPUBLICAN,5219,0.6520489755122438
2000,GEORGIA,WEBSTER,DEMOCRAT,541,0.5951595159515951
2000,GEORGIA,WHEELER,REPUBLICAN,813,0.5161904761904762
2000,GEORGIA,WHITE,REPUBLICAN,4857,0.6896209001845804
2000,GEORGIA,WHITFIELD,REPUBLICAN,15852,0.6802849540811947
2000,GEORGIA,WILCOX,REPUBLICAN,1381,0.5839323467230444
2000,GEORGIA,WILKES,REPUBLICAN,2044,0.5076999503229012
2000,GEORGIA,WILKINSON,DEMOCRAT,1884,0.5037433155080214
2000,GEORGIA,WORTH,REPUBLICAN,3792,0.6256393334433262
2000,HAWAII,HAWAII,DEMOCRAT,28670,0.563704286276052
2000,HAWAII,HONOLULU,DEMOCRAT,139618,0.5454041173483339
2000,HAWAII,KAUAI,DEMOCRAT,13470,0.6186561337436274
2000,HAWAII,MAUI,DEMOCRAT,23484,0.5983489604565838
2000,IDAHO,ADA,REPUBLICAN,75050,0.6077661254403369
2000,IDAHO,ADAMS,REPUBLICAN,1476,0.7731796752226296
2000,IDAHO,BANNOCK,REPUBLICAN,18223,0.5906586282899001
2000,IDAHO,BEAR LAKE,REPUBLICAN,2296,0.7919972404277337
2000,IDAHO,BENEWAH,REPUBLICAN,2606,0.7068077027393544
2000,IDAHO,BINGHAM,REPUBLICAN,10628,0.7347390252333218
2000,IDAHO,BLAINE,DEMOCRAT,3748,0.47215923406399596
2000,IDAHO,BOISE,REPUBLICAN,2019,0.6608837970540098
2000,IDAHO,BONNER,REPUBLICAN,8945,0.615326408474926
2000,IDAHO,BONNEVILLE,REPUBLICAN,24988,0.7446656335677673
2000,IDAHO,BOUNDARY,REPUBLICAN,2797,0.7201338825952626
2000,IDAHO,BUTTE,REPUBLICAN,1054,0.7219178082191781
2000,IDAHO,CAMAS,REPUBLICAN,359,0.7080867850098619
2000,IDAHO,CANYON,REPUBLICAN,30560,0.7106976744186047
2000,IDAHO,CARIBOU,REPUBLICAN,2601,0.8186968838526912
2000,IDAHO,CASSIA,REPUBLICAN,5983,0.8219535650501443
2000,IDAHO,CLARK,REPUBLICAN,311,0.8141361256544503
2000,IDAHO,CLEARWATER,REPUBLICAN,2885,0.7405030800821355
2000,IDAHO,CUSTER,REPUBLICAN,1794,0.7699570815450644
2000,IDAHO,ELMORE,REPUBLICAN,4891,0.7021246052253804
2000,IDAHO,FRANKLIN,REPUBLICAN,3594,0.8470421871317464
2000,IDAHO,FREMONT,REPUBLICAN,4242,0.8337264150943396
2000,IDAHO,GEM,REPUBLICAN,4376,0.7314056493397961
2000,IDAHO,GOODING,REPUBLICAN,3502,0.6967767608436132
2000,IDAHO,IDAHO,REPUBLICAN,5806,0.7791196994095545
2000,IDAHO,JEFFERSON,REPUBLICAN,6480,0.8269525267993875
2000,IDAHO,JEROME,REPUBLICAN,4418,0.7354752788413518
2000,IDAHO,KOOTENAI,REPUBLICAN,28162,0.6427919291518306
2000,IDAHO,LATAH,REPUBLICAN,8161,0.5330154790673373
2000,IDAHO,LEMHI,REPUBLICAN,2859,0.7852238396045043
2000,IDAHO,LEWIS,REPUBLICAN,1295,0.7671800947867299
2000,IDAHO,LINCOLN,REPUBLICAN,1049,0.6664548919949174
2000,IDAHO,MADISON,REPUBLICAN,7941,0.8852842809364548
2000,IDAHO,MINIDOKA,REPUBLICAN,4907,0.752838293955201
2000,IDAHO,NEZ PERCE,REPUBLICAN,10577,0.6601959927595031
2000,IDAHO,ONEIDA,REPUBLICAN,1426,0.7931034482758621
2000,IDAHO,OWYHEE,REPUBLICAN,2450,0.7685069008782937
2000,IDAHO,PAYETTE,REPUBLICAN,4961,0.7233887430737824
2000,IDAHO,POWER,REPUBLICAN,1872,0.6910299003322259
2000,IDAHO,SHOSHONE,REPUBLICAN,2879,0.5346332404828227
2000,IDAHO,TETON,REPUBLICAN,1745,0.6533133657806065
2000,IDAHO,TWIN FALLS,REPUBLICAN,15794,0.7010208610741234
2000,IDAHO,VALLEY,REPUBLICAN,2548,0.6405228758169934
2000,IDAHO,WASHINGTON,REPUBLICAN,2899,0.7122850122850123
2000,ILLINOIS,ADAMS,REPUBLICAN,17331,0.5756086220067089
2000,ILLINOIS,ALEXANDER,DEMOCRAT,2357,0.5860268523122825
2000,ILLINOIS,BOND,REPUBLICAN,3804,0.5409556313993175
2000,ILLINOIS,BOONE,REPUBLICAN,8617,0.5551117696321587
2000,ILLINOIS,BROWN,REPUBLICAN,1529,0.574812030075188
2000,ILLINOIS,BUREAU,REPUBLICAN,8526,0.5068061582357487
2000,ILLINOIS,CALHOUN,DEMOCRAT,1310,0.5034588777863183
2000,ILLINOIS,CARROLL,REPUBLICAN,3835,0.5343458269471925
2000,ILLINOIS,CASS,REPUBLICAN,2968,0.5031361247669096
2000,ILLINOIS,CHAMPAIGN,DEMOCRAT,35515,0.4780911354916874
2000,ILLINOIS,CHRISTIAN,REPUBLICAN,7537,0.5102565838467267
2000,ILLINOIS,CLARK,REPUBLICAN,4398,0.5854632587859425
2000,ILLINOIS,CLAY,REPUBLICAN,3789,0.6176039119804401
2000,ILLINOIS,CLINTON,REPUBLICAN,8588,0.5566863291631555
2000,ILLINOIS,COLES,REPUBLICAN,10495,0.5223212063902851
2000,ILLINOIS,COOK,DEMOCRAT,1280547,0.6862866155708724
2000,ILLINOIS,CRAWFORD,REPUBLICAN,4974,0.5851764705882353
2000,ILLINOIS,CUMBERLAND,REPUBLICAN,2964,0.5957788944723618
2000,ILLINOIS,DEKALB,REPUBLICAN,17139,0.5157223241958294
2000,ILLINOIS,DE WITT,REPUBLICAN,3968,0.5627570557367749
2000,ILLINOIS,DOUGLAS,REPUBLICAN,4734,0.5807163886162905
2000,ILLINOIS,DUPAGE,REPUBLICAN,201037,0.5517507314154605
2000,ILLINOIS,EDGAR,REPUBLICAN,4833,0.5870991253644315
2000,ILLINOIS,EDWARDS,REPUBLICAN,2212,0.6785276073619632
2000,ILLINOIS,EFFINGHAM,REPUBLICAN,9855,0.6803589920607525
2000,ILLINOIS,FAYETTE,REPUBLICAN,5200,0.5568644249303919
2000,ILLINOIS,FORD,REPUBLICAN,3889,0.6320494067934341
2000,ILLINOIS,FRANKLIN,DEMOCRAT,10201,0.5309702269414949
2000,ILLINOIS,FULTON,DEMOCRAT,8940,0.5492412606745715
2000,ILLINOIS,GALLATIN,DEMOCRAT,1878,0.5278246205733558
2000,ILLINOIS,GREENE,REPUBLICAN,3129,0.5425697936535461
2000,ILLINOIS,GRUNDY,REPUBLICAN,8709,0.5251447178002895
2000,ILLINOIS,HAMILTON,REPUBLICAN,2519,0.5491606714628298
2000,ILLINOIS,HANCOCK,REPUBLICAN,5134,0.5297698895882778
2000,ILLINOIS,HARDIN,REPUBLICAN,1366,0.5180128934395146
2000,ILLINOIS,HENDERSON,DEMOCRAT,2030,0.5250905328504915
2000,ILLINOIS,HENRY,DEMOCRAT,11921,0.507925010651896
2000,ILLINOIS,IROQUOIS,REPUBLICAN,8685,0.6469755661501788
2000,ILLINOIS,JACKSON,DEMOCRAT,11773,0.5098744045041144
2000,ILLINOIS,JASPER,REPUBLICAN,3119,0.6211909978092014
2000,ILLINOIS,JEFFERSON,REPUBLICAN,8362,0.5444010416666667
2000,ILLINOIS,JERSEY,REPUBLICAN,4699,0.4992032295761181
2000,ILLINOIS,JO DAVIESS,REPUBLICAN,5304,0.5138539042821159
2000,ILLINOIS,JOHNSON,REPUBLICAN,3285,0.6126445356210369
2000,ILLINOIS,KANE,REPUBLICAN,76996,0.5445069127682897
2000,ILLINOIS,KANKAKEE,REPUBLICAN,20049,0.49894233879999006
2000,ILLINOIS,KENDALL,REPUBLICAN,13688,0.6011682550836663
2000,ILLINOIS,KNOX,DEMOCRAT,12572,0.5425045309398464
2000,ILLINOIS,LAKE,REPUBLICAN,120988,0.4996118333030508
2000,ILLINOIS,LASALLE,DEMOCRAT,23355,0.5076401417175647
2000,ILLINOIS,LAWRENCE,REPUBLICAN,3594,0.5463666768014594
2000,ILLINOIS,LEE,REPUBLICAN,8069,0.5519151846785225
2000,ILLINOIS,LIVINGSTON,REPUBLICAN,9187,0.5957460605667596
2000,ILLINOIS,LOGAN,REPUBLICAN,8141,0.623115193264447
2000,ILLINOIS,MCDONOUGH,REPUBLICAN,6465,0.49684906240393484
2000,ILLINOIS,MCHENRY,REPUBLICAN,62112,0.584941375900551
2000,ILLINOIS,MCLEAN,REPUBLICAN,34008,0.5584419849584551
2000,ILLINOIS,MACON,DEMOCRAT,24262,0.49015131618820584
2000,ILLINOIS,MACOUPIN,DEMOCRAT,11015,0.5149843377437
2000,ILLINOIS,MADISON,DEMOCRAT,59077,0.531727030529954
2000,ILLINOIS,MARION,REPUBLICAN,8240,0.49450879193422553
2000,ILLINOIS,MARSHALL,REPUBLICAN,3145,0.5324191637040799
2000,ILLINOIS,MASON,REPUBLICAN,3411,0.5036916715888955
2000,ILLINOIS,MASSAC,REPUBLICAN,3676,0.5450771055753262
2000,ILLINOIS,MENARD,REPUBLICAN,3862,0.6227023540793293
2000,ILLINOIS,MERCER,DEMOCRAT,4400,0.5289733108920414
2000,ILLINOIS,MONROE,REPUBLICAN,7632,0.5532038271962888
2000,ILLINOIS,MONTGOMERY,DEMOCRAT,6542,0.4996563048957458
2000,ILLINOIS,MORGAN,REPUBLICAN,8058,0.5621598995395563
2000,ILLINOIS,MOULTRIE,REPUBLICAN,3058,0.5341484716157205
2000,ILLINOIS,OGLE,REPUBLICAN,12325,0.5982719285471579
2000,ILLINOIS,PEORIA,DEMOCRAT,38604,0.5025777222309015
2000,ILLINOIS,PERRY,DEMOCRAT,4862,0.48903641118487223
2000,ILLINOIS,PIATT,REPUBLICAN,4619,0.5508646392367322
2000,ILLINOIS,PIKE,REPUBLICAN,4706,0.5801282051282052
2000,ILLINOIS,POPE,REPUBLICAN,1346,0.5776824034334764
2000,ILLINOIS,PULASKI,DEMOCRAT,1518,0.503315649867374
2000,ILLINOIS,PUTNAM,DEMOCRAT,1657,0.5212330921673483
2000,ILLINOIS,RANDOLPH,REPUBLICAN,7127,0.49884510394064535
2000,ILLINOIS,RICHLAND,REPUBLICAN,4718,0.6351642434033388
2000,ILLINOIS,ROCK ISLAND,DEMOCRAT,37957,0.5831016207081957
2000,ILLINOIS,ST. CLAIR,DEMOCRAT,55961,0.5574193419859951
2000,ILLINOIS,SALINE,REPUBLICAN,5933,0.5092703862660944
2000,ILLINOIS,SANGAMON,REPUBLICAN,50374,0.5506257856479204
2000,ILLINOIS,SCHUYLER,REPUBLICAN,2077,0.5506362672322376
2000,ILLINOIS,SCOTT,REPUBLICAN,1458,0.5905224787363305
2000,ILLINOIS,SHELBY,REPUBLICAN,5851,0.575715831939388
2000,ILLINOIS,STARK,REPUBLICAN,1694,0.5667447306791569
2000,ILLINOIS,STEPHENSON,REPUBLICAN,10715,0.5529466405201775
2000,ILLINOIS,TAZEWELL,REPUBLICAN,31537,0.5404983889764859
2000,ILLINOIS,UNION,REPUBLICAN,4397,0.5077367205542725
2000,ILLINOIS,VERMILION,REPUBLICAN,15783,0.4916822429906542
2000,ILLINOIS,WABASH,REPUBLICAN,3406,0.6183732752360204
2000,ILLINOIS,WARREN,REPUBLICAN,3899,0.5109422094089896
2000,ILLINOIS,WASHINGTON,REPUBLICAN,4353,0.6098346875875595
2000,ILLINOIS,WAYNE,REPUBLICAN,5347,0.6950474457298843
2000,ILLINOIS,WHITE,REPUBLICAN,4521,0.591986382087207
2000,ILLINOIS,WHITESIDE,DEMOCRAT,12886,0.5188227241615332
2000,ILLINOIS,WILL,REPUBLICAN,95828,0.4999634788960192
2000,ILLINOIS,WILLIAMSON,REPUBLICAN,14012,0.520138089758343
2000,ILLINOIS,WINNEBAGO,REPUBLICAN,53816,0.4923831395189255
2000,ILLINOIS,WOODFORD,REPUBLICAN,10905,0.6493777169058537
2000,INDIANA,ADAMS,REPUBLICAN,8555,0.6795075456711676
2000,INDIANA,ALLEN,REPUBLICAN,70426,0.6160426871938418
2000,INDIANA,BARTHOLOMEW,REPUBLICAN,16200,0.6286623462299662
2000,INDIANA,BENTON,REPUBLICAN,2441,0.6300980898296334
2000,INDIANA,BLACKFORD,REPUBLICAN,2699,0.5516043327202126
2000,INDIANA,BOONE,REPUBLICAN,13161,0.7154272667971298
2000,INDIANA,BROWN,REPUBLICAN,3871,0.5678450931494793
2000,INDIANA,CARROLL,REPUBLICAN,5102,0.6170778906627963
2000,INDIANA,CASS,REPUBLICAN,9305,0.6159804051370317
2000,INDIANA,CLARK,REPUBLICAN,19417,0.5200610670666381
2000,INDIANA,CLAY,REPUBLICAN,6393,0.6293561724748966
2000,INDIANA,CLINTON,REPUBLICAN,7141,0.6497134018742607
2000,INDIANA,CRAWFORD,REPUBLICAN,2327,0.5528629128058922
2000,INDIANA,DAVIESS,REPUBLICAN,6872,0.7040262268210224
2000,INDIANA,DEARBORN,REPUBLICAN,11452,0.6488385269121814
2000,INDIANA,DECATUR,REPUBLICAN,6115,0.6667757060298768
2000,INDIANA,DEKALB,REPUBLICAN,8701,0.6311933260790714
2000,INDIANA,DELAWARE,REPUBLICAN,22105,0.5007135252678552
2000,INDIANA,DUBOIS,REPUBLICAN,10134,0.6536377708978328
2000,INDIANA,ELKHART,REPUBLICAN,36756,0.6746448368268418
2000,INDIANA,FAYETTE,REPUBLICAN,5060,0.5851740488030531
2000,INDIANA,FLOYD,REPUBLICAN,16486,0.548984348984349
2000,INDIANA,FOUNTAIN,REPUBLICAN,4408,0.6054113445955226
2000,INDIANA,FRANKLIN,REPUBLICAN,5587,0.6699844106007915
2000,INDIANA,FULTON,REPUBLICAN,5218,0.6266362435450943
2000,INDIANA,GIBSON,REPUBLICAN,7734,0.5615742085390648
2000,INDIANA,GRANT,REPUBLICAN,16153,0.6121807018873645
2000,INDIANA,GREENE,REPUBLICAN,7452,0.5905380775021792
2000,INDIANA,HAMILTON,REPUBLICAN,56372,0.7424597634538893
2000,INDIANA,HANCOCK,REPUBLICAN,15943,0.6946840958605665
2000,INDIANA,HARRISON,REPUBLICAN,8711,0.5847878625134264
2000,INDIANA,HENDRICKS,REPUBLICAN,28651,0.7123393252281147
2000,INDIANA,HENRY,REPUBLICAN,10321,0.5635271635271635
2000,INDIANA,HOWARD,REPUBLICAN,20331,0.596304443466784
